OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
269d690dab320d64c27209e05c6fdf9e,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,Unassigned,Unassigned,Unassigned
12dc87f43c7e2918c3d585834a502f11,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unassigned,Unassigned
3152c94d7fb8f12b71f1b8d068914420,Archaea,Nanoarchaeaeota,Woesearchaeia,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
335587f1713c2a952b73e590bd892b0f,Archaea,Nanoarchaeaeota,Woesearchaeia,unculturedeuryarchaeote,unculturedeuryarchaeote,unculturedeuryarchaeote,unculturedeuryarchaeote
4827e0d5ab5ae26360a28498375bd3a4,Bacteria,Patescibacteria,Gracilibacteria,CandidatusPeregrinibacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
71a9564921baabdd0f0d6d0235a60e34,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9d4cbb90b11077d0340ff281a626eea7,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,unculturedbacterium,unculturedbacterium
69758d570ad902b0415f78045d251562,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta2,Spirochaetasp.MWH-HuW24
aa4adc3e4eb61f343f115c00792ac64c,Bacteria,Acidobacteria,Subgroup21,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
f631dfd0f9e9aebe5515274da9c7fa18,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Unassigned,Unassigned,Unassigned
907f2c0547fbe27d5c22a60855aac090,Bacteria,Proteobacteria,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Beggiatoa,Unassigned
1879c051757737fbac9e77ca8df87c8a,Bacteria,Chloroflexi,KD4-96,Unassigned,Unassigned,Unassigned,Unassigned
b4540000170c02fb4ad1b7f90d8b672e,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,vadinBE97,unculturedbacterium,unculturedbacterium
26c478d9fdf83e3c0661c0651e2f5929,Bacteria,Patescibacteria,ABY1,CandidatusMagasanikbacteria,Unassigned,Unassigned,Unassigned
94f07cab2316a7041456565f81f19165,Bacteria,LCP-89,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
d67e4985a2159f78f7e96f6b10f59c32,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,uncultured,metagenome
03c68047c832d44fc6d3915e00825bfc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
a8031d03f06288d87669572c7ffcc2f7,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9446c809ec92cf5b1d0a1d09ee6467e9,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,Unassigned
b6a1989333ce1eff32990618facb3aac,Bacteria,Planctomycetes,Phycisphaerae,mle1-8,unculturedbacterium,unculturedbacterium,unculturedbacterium
63549dfe33d1f477f52a28b25657f425,Bacteria,Cyanobacteria,Sericytochromatia,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
3606f1ba67d077108fa606d8e929b116,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,unculturedbacterium,unculturedbacterium
7cdc267024038ae219b51cbe80dcafca,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),unculturedbacterium,unculturedbacterium,unculturedbacterium
80df4ea1e7604af97bf0771f5067a2bb,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
880c45c32f30e82bc580c4abf94d38ca,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
563d5b78448e42266e549ab13b70b38d,Bacteria,Patescibacteria,ABY1,CandidatusKerfeldbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
70e4f1646fbd3147f9b401c328c32554,Bacteria,TA06,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
3c9e888495d488dd1a5dd80984b0dacc,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,unculturedbacterium,unculturedbacterium
c84d4c828163a16f074938a79018ac97,Bacteria,Chloroflexi,Anaerolineae,SBR1031,unculturedbacterium,unculturedbacterium,unculturedbacterium
ac09c146f18c990002de51067f11c811,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,M2PT2-76termitegroup,unculturedbacterium
513f7f460361d6758063a0ccf19a46d1,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Unassigned,Unassigned,Unassigned
d8d8c08e444963e8e6537fbc0ae9b158,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,GWF2-44-16,unculturedbacterium,unculturedbacterium
e31d2ffefd346ef1ea7ed05999ad011b,Bacteria,Nitrospirae,4/29/2001,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
ade02214b14b147684cd213f50b178b1,Bacteria,Lentisphaerae,Oligosphaeria,Oligosphaerales,Lenti-02,Unassigned,Unassigned
2242edb8b4696edd4ad158e9e058048e,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
bd446876bafbddcaa6fc9f8b658b1db1,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,GWF2-44-16,unculturedbacterium,unculturedbacterium
f3bca71df7c6f3018834c9b0209217a8,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,unculturedbacterium
e3314635d531ce92851d1e86bf375bff,Bacteria,Fibrobacteres,Chitinivibrionia,uncultured,unculturedbacterium,unculturedbacterium,unculturedbacterium
60fd47520f129b8aa5f501df4de1272e,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,uncultured,unculturedbacterium
f74b09cf49ac16d041ebdb3961f92741,Bacteria,Chloroflexi,KD4-96,unculturedChloroflexibacterium,unculturedChloroflexibacterium,unculturedChloroflexibacterium,unculturedChloroflexibacterium
9626470b845a1d22d202272fcb117913,Bacteria,TA06,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
d8285acf8e014e897ac449d881104570,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio2,Unassigned
ae6679e86420735d2d96ae8cb7c1ceb6,Archaea,Nanoarchaeaeota,Woesearchaeia,Unassigned,Unassigned,Unassigned,Unassigned
1f03c13e159da1f24ddcd5c5c55f9646,Bacteria,Omnitrophicaeota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4cd9322e5f3bf0220deee01d1b134e77,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,unculturedbacterium
d27e283b057c074302496bdb706d04e8,Bacteria,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,CandidatusLatescibacter,unculturedLatescibacteriabacterium
709dc4f876d163e57c9ed72dfc99edea,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,unculturedbacterium,unculturedbacterium,unculturedbacterium
312d677d93fd920567fb8d8a3ca47914,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,unculturedbacterium
c13135d8f6e3e5497e58a85c71796697,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,Unassigned,Unassigned,Unassigned
22b3c70cdfb1714224e1bf8a6314bee9,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXI,Finegoldia,unculturedbacterium
14334e351f624ba3814d93e714997223,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,uncultured,unculturedbacterium
0364d891ef47ec2c5a95ccc6a99b2f56,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,uncultured,unculturedbacterium
e03c1a5442ce70c896e8df2816c97e0c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chlorellasp.CC-Bw-9,Chlorellasp.CC-Bw-9,Chlorellasp.CC-Bw-9
aadcfb573bc99f29dcce3a95462fe3fe,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,Unassigned
8f931f47a968cff92d86129dc35f7b90,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,bacteriumenrichmentculturecloneauto2_4W
bc3abb1312d8b481ec8be4bbd756d12b,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,unculturedbacterium
8e26c464be5f4a95cd92a92cd6e3da23,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,unculturedbacterium
45ba2ea7c0a80b2785054816dccd8bf8,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,Unassigned,Unassigned,Unassigned
a0dcccd8db2b7aec9d84b741aa7f07dd,Bacteria,Patescibacteria,ABY1,CandidatusFalkowbacteria,Unassigned,Unassigned,Unassigned
119178cfc9682fea569b280eddd5a145,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
92a0403c4e94ae49c92ba31fc2589a6a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
62a2085cac4a4cb2a56bb3ca2e658757,Bacteria,FCPU426,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
6291122675e49549c81befdb6ed9da79,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Unassigned,Unassigned,Unassigned
c6d22b552e21aa6679a33dee4e995d72,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,metagenome
85f2ff6f78ca98f5ac84f6440b7235e9,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Unassigned,Unassigned,Unassigned
d537e498a0a83148b296680fbddfddce,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,Unassigned,Unassigned
325d91b4ddb68a229b8a5ebc2d1bb16e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,Unassigned,Unassigned
192603d18a834820e52fe2b86023b904,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales(SR1),unculturedcandidatedivisionSR1bacterium,unculturedcandidatedivisionSR1bacterium,unculturedcandidatedivisionSR1bacterium
baf36b13415956cdea8541cb32085d29,Bacteria,Acidobacteria,Acidobacteriia,Subgroup2,Unassigned,Unassigned,Unassigned
d2afb5c7ae21e00e7af0878556b673ce,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,unculturedChlorobibacterium,unculturedChlorobibacterium,unculturedChlorobibacterium
a4dc5d30a637e015c7959986252b1913,Bacteria,Chloroflexi,KD4-96,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
32e216543d6de0a60accfd6af155de55,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,CandidatusOmnitrophus,unculturedprokaryote
e454ff94a91ca1e2fe26c15cad43a657,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),metagenome,metagenome,metagenome
bdd4dabdfa7dc8b55e70eb79c4757a1c,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),unculturedbacterium,unculturedbacterium,unculturedbacterium
347ea14382276be9213c32c261ac18de,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Unassigned,Unassigned
e3db915a1c8ea07a0b5efbcc5449c62d,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,CandidatusAnammoximicrobium,unculturedsoilbacterium
60dd7b5ec625223a20d4de20f75aa96e,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXII,Fusibacter,unculturedbacterium
8d75379d0b2d63a005b7d5c0e7efd077,Bacteria,Patescibacteria,ABY1,CandidatusMagasanikbacteria,Unassigned,Unassigned,Unassigned
ee4faffb89c7e7d31e0f6a86544cec5f,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,uncultured,unculturedbacterium
e7efc815f758f8de7c4dd1c9d76d49bd,Bacteria,Patescibacteria,ABY1,CandidatusMagasanikbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
728b7e18719b5d402252b26f8ac11b7b,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Silvanigrella,Unassigned
d5d51e91ee0c8355e2f5ec30a96370e4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
e44c1666f494490da75de2e60f8884b6,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,KD3-10,metagenome,metagenome
e707cf234d27d7236d39e196b0ca4680,Bacteria,Patescibacteria,Parcubacteria,Unassigned,Unassigned,Unassigned,Unassigned
03f0112c2299cb5b16ff91ba008e31b1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d81bd4c104480bd0f01af07d439bc20a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ba63aafd96c954a15fdd5c918182af35,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,unculturedDesulfuromonadalesbacterium,unculturedDesulfuromonadalesbacterium,unculturedDesulfuromonadalesbacterium
1e4465ae42d295544fa3c5bd32fe1dd4,Bacteria,Patescibacteria,Parcubacteria,CandidatusYanofskybacteria,metagenome,metagenome,metagenome
e779938d32ab45b641788de389e83033,Bacteria,Patescibacteria,ABY1,CandidatusMagasanikbacteria,CandidatusMagasanikbacteriabacteriumRIFOXYC2_FULL_42_28,CandidatusMagasanikbacteriabacteriumRIFOXYC2_FULL_42_28,CandidatusMagasanikbacteriabacteriumRIFOXYC2_FULL_42_28
265c1332be8a15810237cd7d1c5aea3b,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,unculturedbacterium
64e9c8a6b9c0d778c7ca551af400c8e0,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,Unassigned
d90dd231fb113fd25eebc9072882c3d7,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,unculturedArmatimonadetesbacterium,unculturedArmatimonadetesbacterium
7c6510dd1a1f28dc7b09caa391a033c4,Bacteria,Patescibacteria,WWE3,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
4f1f17a91f6cb362008b74e06f44ed83,Bacteria,Patescibacteria,Parcubacteria,CandidatusNomurabacteria,CandidatusNomurabacteriabacteriumGW2011_GWE1_32_28,CandidatusNomurabacteriabacteriumGW2011_GWE1_32_28,CandidatusNomurabacteriabacteriumGW2011_GWE1_32_28
14e54f25af5ce5df6c75a85ea66c1feb,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Phormidiaceae,KamptonemaPCC-6407,Unassigned
d6e40078fd0d359f7bfe0bb24c7fc859,Bacteria,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,CandidatusLatescibacter,Unassigned
1cd5c17cb3f0301c3d4f836fa926a802,Bacteria,Planctomycetes,Phycisphaerae,S-70,unculturedbacterium,unculturedbacterium,unculturedbacterium
ae03ed70bba05a7c2b45f38b3d933660,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Unassigned,Unassigned,Unassigned
d44576b44b0089237bc1fd4b45f1022b,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,unculturedbacterium
02c55603098f2beb60aa5e19f33d61c4,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,Unassigned,Unassigned
6fedf1ec02df99aca17d5c4fd475930c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cf106d3a3706b4126d18e9f8d6b8e01b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,unculturedbacterium,unculturedbacterium
e60c98d2ac678088898ae38289c16aae,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,unculturedbacterium
8fd4e113ce0b73cd1b6b4633d3987378,Bacteria,Acidobacteria,Subgroup22,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
948a7cee197e796177c1ae5bd851eac4,Archaea,Nanoarchaeaeota,Woesearchaeia,CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7,CandidatusStaskawiczbacteriabacteriumRIFOXYA2_FULL_32_7
c488ad58428c91385db08c4345df1fcb,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,uncultured,unculturedbacterium
f222a11c4e4289e03fbb40b9f010cbf4,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibriosp.oralcloneCA006
c93d7df4030dffc183933c4accaecbc5,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,unculturedbacterium
7651ae221387983395d092dba8ddba2d,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,Unassigned
85cb776e091c2b0715a7f016f9570dc2,Bacteria,Patescibacteria,Parcubacteria,CandidatusZambryskibacteria,ParcubacteriagroupbacteriumGW2011_GWA2_40_14,ParcubacteriagroupbacteriumGW2011_GWA2_40_14,ParcubacteriagroupbacteriumGW2011_GWA2_40_14
7d539158d3515b97ad2b6f89908f07f3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
49154ba1ac2c2286257b17c88f38a0bd,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5e798baa2252e0dcac6a3e5710ccf4a6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-5,Unassigned,Unassigned
020717dabdf669b976f51c932adef56a,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Unassigned,Unassigned,Unassigned
5dd962c890822246800c88bb2e2275f6,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,unculturedChloroflexibacterium
f23d1b5bad097d1c7d5418684fe9d2c2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,unculturedbacterium
8656b93e52ab5eabdae01d9235cc039a,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,unculturedbacterium,unculturedbacterium,unculturedbacterium
25d7d5e13297aafe695bdae633aa1970,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,metagenome
1f0e2c2c3f3ac815e7976b8bb63e2a2b,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,CandidatusChlorothrix,Unassigned
567bacaaae632740b81e94da1bac9497,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,MSBL8,unculturedbacterium,unculturedbacterium
cd7f237589d337be2e427daf5c53e3f2,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,unculturedbacteriumC1-3,unculturedbacteriumC1-3
a7dd75b9535f5df7904d827c4de0b749,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Auxenochlorellapyrenoidosa,Auxenochlorellapyrenoidosa
ae8f0fae60e4cddfdeb4995581727084,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,Unassigned
30338eb02dd78eabb4a4726b4c4cb4b6,Bacteria,Spirochaetes,MVP-15,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
5e5fb0e0f58f992c4d51daec6f7f2224,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Anaerocella,unculturedbacterium
61ddb6acfee2d110bf9b35dd33a907ff,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,unculturedbacterium
50f28529751a65dedb9c8588f0394bd7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Unassigned,Unassigned
7880c1eb37a37f5764482fa80bc50720,Bacteria,Firmicutes,Clostridia,Clostridiales,Unassigned,Unassigned,Unassigned
6be15985cba72cadf524535226b105d1,Bacteria,Verrucomicrobia,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,uncultured,unculturedbacterium
ec318703f0b50091e18bbba2b48faa66,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,Unassigned,Unassigned
7bab01afdfb27714f2bd0362289da42d,Bacteria,Patescibacteria,Parcubacteria,CandidatusZambryskibacteria,Unassigned,Unassigned,Unassigned
7f40168ef312ae45bf2a2d8a310088b7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fe960e7fec4afbaaa5f84c0efb751ea0,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,Unassigned,Unassigned
ee19a614e26253f70ad8d1b403e1e250,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,unculturedbacterium
47dc7546cb002417626147a0c85f029f,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,unculturedbacterium,unculturedbacterium
1e37c3bffbf90852806dc182b8a58207,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,unculturedplanctomycete
37fcf42c083fcd4669d1d933ee50c321,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,unculturedbacterium,unculturedbacterium
bd739d0af55149e06b741c07b01c4e50,Bacteria,Planctomycetes,vadinHA49,unculturedsoilbacterium,unculturedsoilbacterium,unculturedsoilbacterium,unculturedsoilbacterium
40b3425b3f7d4d40ac3dab496166633e,Bacteria,Chloroflexi,Dehalococcoidia,S085,unculturedbacterium,unculturedbacterium,unculturedbacterium
957de92d4b49c49bbea831309739f699,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae(Subgroup3),Paludibaculum,Unassigned
dcc9ef523075fd916a40ba8ce76ca83f,Bacteria,Chlamydiae,LD1-PA32,unculturedorganism,unculturedorganism,unculturedorganism,unculturedorganism
bbdcc2c3ef191014127c26cb45c7bb7c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c5aed984fa957234b0413c4a82710ed0,Bacteria,Epsilonbacteraeota,Desulfurellia,Desulfurellales,Hippeaceae,Hippea,Unassigned
86b5cf976b1cb57ec5fd9d973093e1ce,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,Unassigned
f30df01eeb85d321570a948850270355,Bacteria,Dependentiae,Babeliae,Babeliales,unculturedbacterium,unculturedbacterium,unculturedbacterium
be5ebb23bba7c3f32e53c8a0a779556d,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,SyntrophomonaszehnderiOL-4
8208840f84003680491f228f80b364b6,Bacteria,Tenericutes,Mollicutes,MollicutesRF39,Unassigned,Unassigned,Unassigned
6347835c21edfc2cd04efe097f8db9e0,Bacteria,WS1,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e8a8fa0a774da1dee8da7c22c292c2cc,Bacteria,Proteobacteria,Deltaproteobacteria,DeltaproteobacteriaIncertaeSedis,UnknownFamily,Deferrisoma,uncultureddeltaproteobacterium
f1935edcb3c382e5695c9dae0717a96c,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,Unassigned,Unassigned,Unassigned
8404ddd8e24f807d0c6f9ae9abdcf6ed,Bacteria,Patescibacteria,Gracilibacteria,JGI0000069-P22,unculturedbacterium,unculturedbacterium,unculturedbacterium
97cb2dc90024a28c3a4a097505ec116a,Bacteria,Bacteroidetes,Ignavibacteria,Unassigned,Unassigned,Unassigned,Unassigned
571e30428d86e0582ad06d9e73bc7897,Bacteria,Latescibacteria,Latescibacteria,Latescibacterales,Latescibacteraceae,CandidatusLatescibacter,metagenome
a9cea48df8f8b22266e710fdc914dc86,Bacteria,Patescibacteria,Microgenomatia,CandidatusCollierbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
